date,IN_METAL_Q,T1_O2,METAL_Q,TEMPERATURE,IN_Q,MAX_CF,PROCESSPHASE_INLET,PROCESSPHASE_OUTLET,T1_NH4,T1_PO4,po4_rate
2021-08-01 07:40:00,0.0,0.0,0.007,15.878,1279.373,63.67,2.0,2.0,0.68,0.25,0.0
2021-08-01 07:42:00,0.0,0.0,0.007,15.929,1212.474,64.428,2.0,1.0,0.3,0.25,0.0
2021-08-01 07:44:00,0.0,0.133,0.007,15.979,1581.995,68.805,2.0,1.0,0.3,0.17,-0.07999999999999999
2021-08-01 07:46:00,229.022,0.582,0.007,15.904,1190.153,68.826,2.0,1.0,0.23,0.17,0.0
2021-08-01 07:48:00,0.0,0.6,0.007,15.96,1112.966,68.073,2.0,1.0,0.23,0.12,-0.05000000000000002
2021-08-01 07:50:00,0.0,1.029,0.007,15.986,1183.381,68.1,1.0,1.0,0.23,0.12,0.0
2021-08-01 07:52:00,0.0,1.311,0.007,15.96,1214.279,68.433,1.0,1.0,0.46,0.12,0.0
2021-08-01 07:54:00,0.0,0.985,0.007,15.891,1165.824,68.248,1.0,2.0,0.46,0.19,0.07
2021-08-01 07:56:00,0.036,0.363,0.007,15.815,1239.063,68.813,1.0,2.0,0.72,0.19,0.0
2021-08-01 07:58:00,0.0,0.0,0.007,15.904,1238.481,69.317,1.0,2.0,0.72,0.28,0.09000000000000002
2021-08-01 08:00:00,0.0,0.0,0.007,15.929,1215.909,69.544,1.0,2.0,0.72,0.28,0.0
2021-08-01 08:02:00,226.165,0.0,0.007,15.929,1164.686,69.237,2.0,2.0,0.44,0.28,0.0
2021-08-01 08:04:00,0.0,0.0,0.007,15.948,1164.686,68.96,2.0,2.0,0.44,0.2,-0.08000000000000002
2021-08-01 08:06:00,0.0,0.0,0.007,15.929,1051.191,67.576,2.0,1.0,0.23,0.2,0.0
2021-08-01 08:08:00,0.0,0.311,0.007,15.973,983.05,65.649,2.0,1.0,0.23,0.14,-0.06
2021-08-01 08:10:00,0.0,0.657,0.007,15.929,1290.146,66.985,2.0,1.0,0.23,0.14,0.0
2021-08-01 08:12:00,0.0,0.198,0.007,15.922,1336.694,68.654,2.0,1.0,0.16,0.14,0.0
2021-08-01 08:14:00,0.0,0.24,0.007,15.929,1467.167,71.46,1.0,1.0,0.16,0.12,-0.020000000000000018
2021-08-01 08:16:00,231.916,0.916,0.007,15.866,1326.983,72.584,1.0,1.0,0.37,0.12,0.0
2021-08-01 08:18:00,0.0,0.859,0.007,15.891,1352.474,73.85,1.0,2.0,0.37,0.18,0.06
2021-08-01 08:20:00,0.0,0.218,0.007,15.866,1344.045,74.906,1.0,2.0,0.37,0.18,0.0
2021-08-01 08:22:00,0.0,0.0,0.007,15.84,1320.228,75.617,1.0,2.0,0.61,0.18,0.0
2021-08-01 08:24:00,0.0,0.0,0.007,15.853,1318.896,76.245,1.0,2.0,0.61,0.23,0.05000000000000002
2021-08-01 08:26:00,0.0,0.0,0.007,15.891,1325.713,76.877,2.0,2.0,0.33,0.23,0.0
2021-08-01 08:28:00,0.0,0.0,0.007,15.922,1371.397,77.904,2.0,2.0,0.33,0.19,-0.04000000000000001
2021-08-01 08:30:00,0.0,0.0,0.007,15.847,1300.406,78.117,2.0,1.0,0.33,0.19,0.0
2021-08-01 08:32:00,40.328,0.245,0.007,15.872,1341.822,78.724,2.0,1.0,0.2,0.19,0.0
2021-08-01 08:34:00,0.0,0.404,0.007,15.897,1341.822,79.27,2.0,1.0,0.2,0.13,-0.06
2021-08-01 08:36:00,0.0,0.835,0.007,15.929,1341.822,79.761,2.0,1.0,0.19,0.13,0.0
2021-08-01 08:38:00,0.0,1.432,0.007,15.828,1341.822,80.203,1.0,1.0,0.19,0.12,-0.010000000000000009
2021-08-01 08:40:00,0.0,2.078,0.007,15.891,1317.206,80.355,1.0,1.0,0.2,0.12,0.0
2021-08-01 08:42:00,0.0,2.29,0.007,15.891,1356.146,80.881,1.0,2.0,0.42,0.12,0.0
2021-08-01 08:44:00,0.0,1.904,0.007,15.853,1659.476,84.387,1.0,2.0,0.42,0.22,0.1
2021-08-01 08:46:00,203.776,0.558,0.007,15.96,1617.94,87.128,1.0,2.0,0.52,0.22,0.0
2021-08-01 08:48:00,0.0,0.003,0.007,15.96,1203.43,85.45,1.0,2.0,0.52,0.27,0.05000000000000002
2021-08-01 08:50:00,0.0,0.172,0.007,15.91,1169.188,83.596,2.0,2.0,0.52,0.27,0.0
2021-08-01 08:52:00,0.0,0.0,0.007,15.922,1264.641,82.883,2.0,2.0,0.3,0.27,0.0
2021-08-01 08:54:00,0.0,0.029,0.007,15.878,1251.146,82.106,2.0,1.0,0.3,0.19,-0.08000000000000002
2021-08-01 08:56:00,0.0,0.87,1.092,15.904,1313.278,82.029,2.0,1.0,0.16,0.19,0.0
2021-08-01 08:58:00,0.0,1.591,0.007,15.897,1296.919,81.795,2.0,1.0,0.16,0.11,-0.08
2021-08-01 09:00:00,0.0,1.662,1.049,15.948,1265.159,81.267,2.0,1.0,0.16,0.11,0.0
2021-08-01 09:02:00,207.718,1.765,0.007,15.986,1265.159,80.792,1.0,1.0,0.12,0.11,0.0
2021-08-01 09:04:00,0.0,1.217,0.007,15.935,1265.159,80.364,1.0,1.0,0.12,0.12,0.009999999999999995
2021-08-01 09:06:00,0.0,0.389,1.049,15.922,900.342,76.331,1.0,2.0,0.3,0.12,0.0
2021-08-01 09:08:00,0.0,0.006,0.007,15.91,1356.09,77.259,1.0,2.0,0.32,0.2,0.08000000000000002
2021-08-01 09:10:00,0.0,0.0,0.007,15.929,1361.693,78.15,1.0,2.0,0.32,0.2,0.0
2021-08-01 09:12:00,0.036,0.0,0.007,15.954,1457.765,79.913,1.0,2.0,0.34,0.2,0.0
2021-08-01 09:14:00,0.0,0.0,0.007,15.922,1528.497,82.206,2.0,2.0,0.34,0.21,0.009999999999999981
2021-08-01 09:16:00,195.53,0.0,0.007,15.929,1432.189,83.308,2.0,2.0,0.19,0.21,0.0
2021-08-01 09:18:00,0.0,0.0,0.007,15.897,1288.229,82.859,2.0,1.0,0.19,0.14,-0.06999999999999998
2021-08-01 09:20:00,0.0,0.326,0.007,15.91,1293.709,82.51,2.0,1.0,0.19,0.14,0.0
2021-08-01 09:22:00,0.0,0.826,0.007,15.904,1182.604,81.085,2.0,1.0,0.12,0.14,0.0
2021-08-01 09:24:00,0.0,0.499,0.007,15.897,1182.123,79.798,2.0,1.0,0.12,0.1,-0.04000000000000001
2021-08-01 09:26:00,0.0,0.343,0.007,15.91,1187.777,78.696,1.0,1.0,0.12,0.1,0.0
2021-08-01 09:28:00,0.0,1.113,0.007,15.929,1231.766,78.144,1.0,1.0,0.12,0.1,0.0
2021-08-01 09:30:00,0.0,1.089,0.007,15.866,1270.547,78.035,1.0,2.0,0.11,0.1,0.0
2021-08-01 09:32:00,244.466,0.473,0.007,15.878,1274.075,77.972,1.0,2.0,0.3,0.1,0.0
2021-08-01 09:34:00,0.036,0.023,0.007,15.84,1263.144,77.807,1.0,2.0,0.3,0.17,0.07
2021-08-01 09:36:00,0.0,0.0,0.007,15.866,1271.203,77.738,1.0,2.0,0.3,0.17,0.0
2021-08-01 09:38:00,0.0,0.0,0.007,15.872,1207.381,77.038,2.0,2.0,0.3,0.18,0.009999999999999981
2021-08-01 09:40:00,0.0,0.0,0.007,15.771,1251.892,76.853,2.0,2.0,0.3,0.18,0.0
2021-08-01 09:42:00,0.0,0.0,0.007,15.872,1251.892,76.687,2.0,1.0,0.17,0.18,0.0
2021-08-01 09:44:00,0.0,0.179,0.007,15.847,868.69,72.705,2.0,1.0,0.17,0.12,-0.06
2021-08-01 09:46:00,238.281,0.433,0.007,15.891,790.038,68.335,2.0,1.0,0.12,0.12,0.0
2021-08-01 09:48:00,0.0,0.998,0.007,15.904,1206.006,68.561,2.0,1.0,0.12,0.09,-0.03
2021-08-01 09:50:00,0.0,1.862,0.007,15.91,1187.808,68.583,1.0,1.0,0.12,0.09,0.0
2021-08-01 09:52:00,3.472,2.493,0.007,15.872,1217.162,68.897,1.0,1.0,0.16,0.09,0.0
2021-08-01 09:54:00,0.0,2.501,0.007,15.853,1359.114,70.598,1.0,2.0,0.15,0.12,0.03
2021-08-01 09:56:00,0.0,1.633,0.007,15.847,1245.553,70.994,1.0,2.0,0.38,0.12,0.0
2021-08-01 09:58:00,0.0,0.307,0.007,15.815,1240.284,71.297,1.0,2.0,0.38,0.2,0.08000000000000002
2021-08-01 10:00:00,0.0,0.0,0.007,15.878,1081.5,69.983,1.0,2.0,0.38,0.19,-0.010000000000000009
2021-08-01 10:02:00,245.334,0.0,0.007,15.828,966.38,67.648,2.0,2.0,0.27,0.19,0.0
2021-08-01 10:04:00,0.0,0.052,0.007,15.847,977.941,65.663,2.0,2.0,0.27,0.16,-0.03
2021-08-01 10:06:00,0.0,0.0,0.007,15.84,1040.235,64.499,2.0,1.0,0.14,0.16,0.0
2021-08-01 10:08:00,0.0,0.611,1.042,15.84,1370.192,66.751,2.0,1.0,0.14,0.09,-0.07
2021-08-01 10:10:00,0.0,1.113,0.007,15.821,1707.157,72.147,2.0,1.0,0.14,0.09,0.0
2021-08-01 10:12:00,0.0,1.557,0.007,15.853,1068.662,70.619,2.0,1.0,0.09,0.09,0.0
2021-08-01 10:14:00,0.0,1.743,0.007,15.79,927.324,67.831,1.0,1.0,0.09,0.1,0.010000000000000009
2021-08-01 10:16:00,104.094,1.072,0.007,15.847,925.91,65.307,1.0,1.0,0.14,0.1,0.0
2021-08-01 10:18:00,5.027,0.631,0.007,15.821,955.222,63.328,1.0,2.0,0.14,0.11,0.009999999999999995
2021-08-01 10:20:00,0.0,0.177,0.007,15.872,969.361,61.689,1.0,2.0,0.14,0.11,0.0
2021-08-01 10:22:00,0.0,0.006,0.007,15.777,1010.223,60.622,1.0,2.0,0.3,0.11,0.0
2021-08-01 10:24:00,0.0,0.0,0.007,15.853,968.436,59.244,1.0,2.0,0.3,0.15,0.039999999999999994
2021-08-01 10:26:00,0.0,0.0,0.007,15.84,975.334,58.073,2.0,2.0,0.2,0.15,0.0
2021-08-01 10:28:00,0.0,0.0,0.007,15.891,976.276,57.029,2.0,2.0,0.2,0.11,-0.039999999999999994
2021-08-01 10:30:00,0.0,0.0,1.374,15.922,916.301,55.489,2.0,1.0,0.2,0.11,0.0
2021-08-01 10:32:00,234.99,0.01,0.007,15.91,909.71,54.037,2.0,1.0,0.12,0.11,0.0
2021-08-01 10:34:00,0.0,0.557,0.007,15.973,986.818,53.502,2.0,1.0,0.12,0.08,-0.03
2021-08-01 10:36:00,0.0,0.948,0.007,15.897,1367.815,56.83,2.0,1.0,0.1,0.08,0.0
2021-08-01 10:38:00,0.0,0.932,0.007,16.024,1389.539,60.042,1.0,1.0,0.09,0.08,0.0
2021-08-01 10:40:00,0.0,0.946,0.007,15.948,1301.742,62.055,1.0,1.0,0.09,0.08,0.0
2021-08-01 10:42:00,0.0,0.641,0.007,15.96,1182.095,62.671,1.0,2.0,0.19,0.08,0.0
2021-08-01 10:44:00,0.036,0.334,0.007,15.922,1198.083,63.384,1.0,2.0,0.19,0.12,0.039999999999999994
2021-08-01 10:46:00,169.307,0.001,0.007,15.91,557.362,57.62,1.0,2.0,0.3,0.12,0.0
2021-08-01 10:48:00,51.107,0.0,0.007,15.878,605.461,52.912,1.0,2.0,0.3,0.15,0.03
2021-08-01 10:50:00,0.0,0.0,0.007,15.891,648.774,49.109,2.0,2.0,0.3,0.15,0.0
2021-08-01 10:52:00,0.0,0.0,0.007,15.847,746.441,46.662,2.0,2.0,0.21,0.15,0.0
2021-08-01 10:54:00,0.0,0.0,0.007,15.872,708.213,44.078,2.0,1.0,0.21,0.11,-0.039999999999999994
2021-08-01 10:56:00,0.0,0.094,0.007,15.853,731.317,41.984,2.0,1.0,0.13,0.11,0.0
2021-08-01 10:58:00,0.0,0.611,0.007,15.828,738.597,40.171,2.0,1.0,0.13,0.08,-0.03
2021-08-01 11:00:00,0.0,0.783,0.007,15.872,828.274,39.437,2.0,1.0,0.13,0.08,0.0
2021-08-01 11:02:00,243.128,1.058,0.007,15.878,910.737,39.6,1.0,1.0,0.11,0.08,0.0
2021-08-01 11:04:00,0.0,1.097,0.007,15.872,937.175,40.012,1.0,1.0,0.11,0.07,-0.009999999999999995
2021-08-01 11:06:00,0.0,0.775,0.007,15.891,916.631,40.177,1.0,2.0,0.3,0.07,0.0
2021-08-01 11:08:00,0.0,0.462,0.007,15.872,944.974,40.609,1.0,2.0,0.3,0.18,0.10999999999999999
2021-08-01 11:10:00,0.0,0.051,0.007,15.847,961.898,41.167,1.0,2.0,0.3,0.18,0.0
2021-08-01 11:12:00,0.0,0.0,0.007,15.815,1147.766,43.528,1.0,2.0,0.38,0.18,0.0
2021-08-01 11:14:00,0.0,0.0,0.007,15.872,1141.733,45.593,2.0,2.0,0.38,0.19,0.010000000000000009
2021-08-01 11:16:00,225.55,0.0,0.007,15.891,1162.031,47.654,2.0,2.0,0.23,0.19,0.0
2021-08-01 11:18:00,0.0,0.0,0.007,15.866,1119.559,49.084,2.0,1.0,0.23,0.14,-0.04999999999999999
2021-08-01 11:20:00,0.0,0.067,0.007,15.853,532.625,44.502,2.0,1.0,0.23,0.14,0.0
2021-08-01 11:22:00,0.0,0.68,0.007,15.872,528.129,40.333,2.0,1.0,0.13,0.14,0.0
2021-08-01 11:24:00,0.0,0.802,0.007,15.878,528.129,36.581,2.0,1.0,0.13,0.09,-0.05000000000000002
2021-08-01 11:26:00,0.0,1.027,0.007,15.79,528.129,33.204,1.0,1.0,0.12,0.09,0.0
2021-08-01 11:28:00,0.0,0.911,0.007,15.847,392.902,28.813,1.0,1.0,0.12,0.1,0.010000000000000009
2021-08-01 11:30:00,0.0,0.564,0.007,15.872,668.074,27.738,1.0,2.0,0.12,0.1,0.0
2021-08-01 11:32:00,243.092,0.391,0.007,15.878,977.044,29.621,1.0,2.0,0.37,0.1,0.0
2021-08-01 11:34:00,0.0,0.097,0.007,15.853,967.301,31.332,1.0,2.0,0.36,0.1,0.0
2021-08-01 11:36:00,0.0,0.0,0.007,15.821,490.246,29.301,1.0,2.0,0.39,0.1,0.0
2021-08-01 11:38:00,0.0,0.0,0.007,15.853,524.429,29.817,2.0,2.0,0.44,0.19,0.09
2021-08-01 11:40:00,0.0,0.0,0.007,15.853,801.351,30.075,2.0,2.0,0.44,0.19,0.0
2021-08-01 11:42:00,0.0,0.0,0.007,15.878,823.886,29.371,2.0,1.0,0.24,0.19,0.0
2021-08-01 11:44:00,0.0,0.117,0.007,15.897,851.881,29.019,2.0,1.0,0.24,0.13,-0.06
2021-08-01 11:46:00,0.0,0.65,0.007,15.853,1154.662,31.288,2.0,1.0,0.13,0.13,0.0
2021-08-01 11:48:00,7.523,1.062,0.007,15.872,1156.252,34.722,2.0,1.0,0.13,0.08,-0.05
2021-08-01 11:50:00,0.0,1.382,0.007,15.866,1106.678,37.316,1.0,1.0,0.13,0.08,0.0
2021-08-01 11:52:00,0.0,1.189,0.007,15.948,925.801,37.843,1.0,1.0,0.12,0.08,0.0
2021-08-01 11:54:00,0.0,0.761,0.007,15.904,746.87,36.527,1.0,2.0,0.12,0.08,0.0
2021-08-01 11:56:00,0.0,0.223,0.007,15.853,419.337,32.068,1.0,2.0,0.35,0.08,0.0
2021-08-01 11:58:00,0.0,0.027,0.007,15.872,579.569,29.657,1.0,2.0,0.35,0.17,0.09000000000000001
2021-08-01 12:00:00,0.0,0.0,0.007,15.771,443.874,29.354,1.0,2.0,0.35,0.17,0.0
2021-08-01 12:02:00,244.213,0.0,0.007,15.815,400.938,29.469,2.0,2.0,0.35,0.17,0.0
2021-08-01 12:04:00,0.0,0.0,0.007,15.847,724.857,29.526,2.0,2.0,0.35,0.16,-0.010000000000000009
2021-08-01 12:06:00,0.0,0.0,0.007,15.853,685.802,29.096,2.0,1.0,0.24,0.16,0.0
2021-08-01 12:08:00,0.0,0.068,0.007,15.771,891.751,28.881,2.0,1.0,0.19,0.11,-0.05
2021-08-01 12:10:00,0.0,0.606,0.007,15.802,944.896,28.566,2.0,1.0,0.19,0.11,0.0
2021-08-01 12:12:00,0.0,1.011,0.007,15.72,1066.267,28.971,2.0,1.0,0.12,0.11,0.0
2021-08-01 12:14:00,0.0,1.259,0.007,15.682,861.772,29.692,1.0,1.0,0.11,0.07,-0.039999999999999994
2021-08-01 12:16:00,42.39,1.02,0.007,15.688,911.422,30.837,1.0,1.0,0.27,0.07,0.0
2021-08-01 12:18:00,3.183,0.451,0.007,15.739,1002.377,32.777,1.0,2.0,0.27,0.12,0.04999999999999999
2021-08-01 12:20:00,0.0,0.065,0.007,15.707,1059.169,35.091,1.0,2.0,0.27,0.12,0.0
2021-08-01 12:22:00,0.0,0.0,0.007,15.72,1026.334,36.845,1.0,2.0,0.52,0.12,0.0
2021-08-01 12:24:00,0.0,0.0,0.007,15.657,502.509,33.186,1.0,2.0,0.52,0.2,0.08000000000000002
2021-08-01 12:26:00,0.0,0.0,0.007,15.682,553.978,30.442,2.0,2.0,0.31,0.2,0.0
2021-08-01 12:28:00,0.0,0.0,0.007,15.619,663.17,29.846,2.0,2.0,0.31,0.15,-0.05000000000000002
2021-08-01 12:30:00,0.0,0.0,0.007,15.619,717.276,29.548,2.0,1.0,0.31,0.15,0.0
2021-08-01 12:32:00,243.779,0.109,0.007,15.631,715.365,29.399,2.0,1.0,0.16,0.15,0.0
2021-08-01 12:34:00,0.0,0.667,0.007,15.669,612.312,28.658,2.0,1.0,0.15,0.09,-0.06
2021-08-01 12:36:00,0.0,0.992,0.007,15.644,589.081,28.287,2.0,1.0,0.13,0.09,0.0
2021-08-01 12:38:00,0.0,1.12,0.007,15.644,589.081,28.019,1.0,1.0,0.13,0.08,-0.009999999999999995
2021-08-01 12:40:00,0.0,0.909,0.007,15.669,589.081,27.884,1.0,1.0,0.13,0.08,0.0
2021-08-01 12:42:00,0.0,0.372,0.007,15.644,418.166,27.817,1.0,2.0,0.46,0.08,0.0
2021-08-01 12:44:00,0.0,0.097,0.007,15.669,676.848,29.159,1.0,2.0,0.46,0.19,0.11
2021-08-01 12:46:00,0.0,0.0,0.007,15.663,728.926,30.454,1.0,2.0,0.61,0.19,0.0
2021-08-01 12:48:00,0.0,0.0,0.007,15.638,1081.352,31.102,1.0,2.0,0.68,0.24,0.04999999999999999
2021-08-01 12:50:00,0.0,0.0,0.007,15.657,1130.941,31.718,2.0,2.0,0.68,0.24,0.0
2021-08-01 12:52:00,0.0,0.0,0.007,15.695,960.608,32.026,2.0,2.0,0.38,0.24,0.0
2021-08-01 12:54:00,0.0,0.0,0.007,15.593,1016.683,30.979,2.0,1.0,0.38,0.16,-0.07999999999999999
2021-08-01 12:56:00,0.0,0.129,0.007,15.606,1106.647,33.948,2.0,1.0,0.17,0.16,0.0
2021-08-01 12:58:00,0.036,0.571,0.007,15.638,1062.816,36.181,2.0,1.0,0.17,0.1,-0.06
2021-08-01 13:00:00,0.0,1.066,0.007,15.581,408.248,31.645,2.0,1.0,0.17,0.1,0.0
2021-08-01 13:02:00,243.236,1.217,0.007,15.612,579.199,29.273,1.0,1.0,0.15,0.1,0.0
2021-08-01 13:04:00,0.0,1.246,0.007,15.707,579.199,28.144,1.0,1.0,0.15,0.09,-0.010000000000000009
2021-08-01 13:06:00,0.0,0.547,0.007,15.714,359.595,28.03,1.0,2.0,0.52,0.09,0.0
2021-08-01 13:08:00,0.0,0.289,0.007,15.682,388.846,29.515,1.0,2.0,0.52,0.16,0.07
2021-08-01 13:10:00,0.0,0.0,0.007,15.764,664.361,30.258,1.0,2.0,0.52,0.16,0.0
2021-08-01 13:12:00,0.0,0.0,0.007,15.777,675.957,30.629,1.0,2.0,0.6,0.16,0.0
2021-08-01 13:14:00,0.0,0.0,0.007,15.815,1083.172,31.148,2.0,2.0,0.6,0.21,0.04999999999999999
2021-08-01 13:16:00,228.299,0.0,0.007,15.897,1393.172,31.407,2.0,2.0,0.31,0.21,0.0
2021-08-01 13:18:00,7.198,0.0,0.007,15.922,909.829,30.799,2.0,1.0,0.31,0.14,-0.06999999999999998
2021-08-01 13:20:00,0.0,0.116,0.007,15.904,1055.79,33.277,2.0,1.0,0.31,0.14,0.0
2021-08-01 13:22:00,0.0,0.799,0.007,15.986,1088.18,35.831,2.0,1.0,0.16,0.14,0.0
2021-08-01 13:24:00,0.0,0.985,0.007,15.954,1067.152,37.919,2.0,1.0,0.16,0.09,-0.05000000000000002
2021-08-01 13:26:00,0.0,1.153,0.007,15.96,1035.068,39.478,1.0,1.0,0.17,0.09,0.0
2021-08-01 13:28:00,0.0,0.927,0.007,15.922,493.228,35.463,1.0,1.0,0.17,0.09,0.0
2021-08-01 13:30:00,0.0,0.457,0.007,15.973,596.089,32.877,1.0,2.0,0.17,0.09,0.0
2021-08-01 13:32:00,246.709,0.166,0.007,15.929,576.035,30.35,1.0,2.0,0.53,0.09,0.0
2021-08-01 13:34:00,0.0,0.0,0.007,15.986,630.34,30.342,1.0,2.0,0.53,0.19,0.1
2021-08-01 13:36:00,0.0,0.0,0.007,16.106,630.34,30.713,1.0,2.0,0.53,0.19,0.0
2021-08-01 13:38:00,0.0,0.0,0.007,15.96,411.462,30.898,2.0,2.0,0.53,0.18,-0.010000000000000009
2021-08-01 13:40:00,0.0,0.0,0.007,15.973,814.073,30.991,2.0,2.0,0.53,0.18,0.0
2021-08-01 13:42:00,0.0,0.0,0.007,15.96,737.807,29.954,2.0,1.0,0.27,0.18,0.0
2021-08-01 13:44:00,0.0,0.061,0.007,15.922,930.525,29.435,2.0,1.0,0.27,0.11,-0.06999999999999999
2021-08-01 13:46:00,231.59,0.686,0.007,15.96,854.616,29.176,2.0,1.0,0.14,0.11,0.0
2021-08-01 13:48:00,6.8,0.922,0.007,15.973,702.762,28.505,2.0,1.0,0.14,0.09,-0.020000000000000004
2021-08-01 13:50:00,0.0,0.969,0.007,15.948,774.714,28.169,1.0,1.0,0.14,0.08,-0.009999999999999995
2021-08-01 13:52:00,0.0,0.82,0.007,15.979,721.34,28.001,1.0,1.0,0.24,0.09,0.009999999999999995
2021-08-01 13:54:00,0.0,0.583,0.007,16.011,704.915,28.334,1.0,2.0,0.23,0.09,0.0
2021-08-01 13:56:00,0.0,0.242,0.007,15.979,719.597,28.5,1.0,2.0,0.24,0.09,0.0
2021-08-01 13:58:00,0.0,0.0,0.007,16.005,740.457,28.583,1.0,2.0,0.24,0.09,0.0
2021-08-01 14:00:00,0.036,0.0,0.007,16.049,651.432,28.583,1.0,2.0,0.23,0.09,0.0
2021-08-01 14:02:00,246.166,0.0,0.007,16.055,657.244,28.625,2.0,2.0,0.24,0.09,0.0
2021-08-01 14:04:00,0.0,0.0,0.007,16.081,690.849,28.646,2.0,2.0,0.24,0.09,0.0
2021-08-01 14:06:00,0.0,0.0,0.007,16.03,1061.904,28.656,2.0,1.0,0.23,0.09,0.0
2021-08-01 14:08:00,0.0,0.067,0.007,15.998,1073.9,29.257,2.0,1.0,0.24,0.09,0.0
2021-08-01 14:10:00,0.0,0.703,0.007,16.055,1105.375,32.385,2.0,1.0,0.24,0.09,0.0
2021-08-01 14:12:00,0.0,0.919,0.007,16.081,958.663,33.733,2.0,1.0,0.23,0.09,0.0
2021-08-01 14:14:00,0.0,0.862,0.007,15.998,536.774,30.727,1.0,1.0,0.23,0.09,0.0
2021-08-01 14:16:00,0.0,0.747,0.007,16.036,667.019,29.325,1.0,1.0,0.35,0.11,0.020000000000000004
2021-08-01 14:18:00,0.0,0.463,0.007,16.049,478.069,29.087,1.0,2.0,0.35,0.11,0.0
2021-08-01 14:20:00,0.0,0.226,0.007,16.049,354.609,29.335,1.0,2.0,0.35,0.19,0.08
2021-08-01 14:22:00,0.0,0.0,0.007,16.049,349.531,29.459,1.0,2.0,0.73,0.19,0.0
2021-08-01 14:24:00,0.0,0.0,0.007,15.904,690.332,31.105,1.0,2.0,0.73,0.19,0.0
2021-08-01 14:26:00,0.0,0.0,0.007,15.872,791.648,31.052,2.0,2.0,0.52,0.19,0.0
2021-08-01 14:28:00,0.0,0.0,0.007,15.935,1057.496,31.026,2.0,2.0,0.52,0.19,0.0
2021-08-01 14:30:00,0.0,0.0,0.007,15.878,669.892,31.013,2.0,1.0,0.52,0.15,-0.04000000000000001
2021-08-01 14:32:00,246.094,0.136,0.007,15.897,672.396,29.798,2.0,1.0,0.23,0.13,-0.01999999999999999
2021-08-01 14:34:00,0.0,0.479,0.007,15.891,700.072,29.191,2.0,1.0,0.23,0.13,0.0
2021-08-01 14:36:00,0.0,0.955,0.007,15.872,609.938,28.512,2.0,1.0,0.14,0.09,-0.04000000000000001
2021-08-01 14:38:00,0.0,1.311,0.007,15.815,655.306,28.173,1.0,1.0,0.14,0.09,0.0
2021-08-01 14:40:00,0.0,1.234,0.007,15.777,674.858,28.003,1.0,1.0,0.13,0.11,0.020000000000000004
2021-08-01 14:42:00,0.0,0.576,0.007,15.771,663.437,27.918,1.0,2.0,0.46,0.11,0.0
2021-08-01 14:44:00,0.0,0.331,0.007,15.771,667.548,27.876,1.0,2.0,0.46,0.11,0.0
2021-08-01 14:46:00,202.546,0.0,0.007,15.752,663.625,27.855,1.0,2.0,0.62,0.18,0.06999999999999999
2021-08-01 14:48:00,0.0,0.0,0.007,15.752,651.855,27.844,1.0,2.0,0.62,0.18,0.0
2021-08-01 14:50:00,0.0,0.0,0.007,15.764,557.272,27.839,2.0,2.0,0.62,0.16,-0.01999999999999999
2021-08-01 14:52:00,0.0,0.0,0.007,15.853,592.478,27.836,2.0,2.0,0.32,0.16,0.0
2021-08-01 14:54:00,0.0,0.0,0.007,15.828,715.876,27.835,2.0,1.0,0.32,0.16,0.0
2021-08-01 14:56:00,0.0,0.133,0.007,15.872,813.714,27.834,2.0,1.0,0.16,0.1,-0.06
2021-08-01 14:58:00,0.0,0.76,0.007,15.866,1114.716,27.834,2.0,1.0,0.16,0.1,0.0
2021-08-01 15:00:00,0.0,1.071,0.007,15.84,1097.414,27.834,2.0,1.0,0.16,0.06,-0.04000000000000001
2021-08-01 15:02:00,244.141,1.113,0.007,15.777,1100.779,29.821,1.0,1.0,0.14,0.06,0.0
2021-08-01 15:04:00,0.0,1.021,0.007,15.828,1084.102,32.68,1.0,1.0,0.14,0.06,0.0
2021-08-01 15:06:00,0.0,0.79,0.007,15.872,894.716,33.359,1.0,2.0,0.56,0.11,0.05
2021-08-01 15:08:00,0.0,0.457,0.007,15.828,834.183,33.365,1.0,2.0,0.56,0.11,0.0
2021-08-01 15:10:00,0.0,0.114,0.007,15.815,787.158,32.9,1.0,2.0,0.56,0.17,0.06000000000000001
2021-08-01 15:12:00,0.0,0.0,0.007,15.84,709.072,31.701,1.0,2.0,0.66,0.17,0.0
2021-08-01 15:14:00,0.0,0.0,0.007,15.777,772.396,31.255,1.0,2.0,0.66,0.17,0.0
2021-08-01 15:16:00,226.454,0.0,0.007,15.764,821.076,31.34,1.0,2.0,0.32,0.14,-0.03
2021-08-01 15:18:00,0.0,0.0,0.007,15.752,711.407,30.32,1.0,2.0,0.31,0.14,0.0
2021-08-01 15:20:00,0.0,0.0,0.007,15.79,711.407,29.402,1.0,2.0,0.31,0.08,-0.06000000000000001
2021-08-01 15:22:00,0.0,0.0,0.007,15.764,711.407,28.576,1.0,2.0,0.15,0.08,0.0
2021-08-01 15:24:00,0.0,0.0,0.007,15.796,711.407,27.833,1.0,2.0,0.15,0.08,0.0
2021-08-01 15:26:00,0.0,0.0,0.007,15.84,744.491,27.833,1.0,2.0,0.23,0.05,-0.03
2021-08-01 15:28:00,0.0,0.0,0.007,15.815,754.298,27.833,1.0,2.0,0.23,0.05,0.0
2021-08-01 15:30:00,0.0,0.0,0.007,15.815,1044.434,30.003,1.0,2.0,0.23,0.13,0.08
